countryFrom,countryTo,value
ET,IN,0.00066
AE,CN,0.00046
MZ,PT,0.00187
CZ,NZ,0.00357
FI,SA,0.00251
GE,PL,0.00219
FR,TZ,0.00059
AE,CA,0.00073
KE,ZM,0.01380
BR,KE,0.00122
AR,RU,0.00156
ES,KE,0.00099
ES,TN,0.00101
CH,MW,0.00135
NZ,PT,0.00152
SE,SK,0.00156
CN,HR,0.00045
IN,UA,0.00063
PT,RS,0.00178
AT,PK,0.00218
CR,FR,0.00059
BY,PL,0.00219
CZ,KR,0.00094
NG,TH,0.00511
DK,GL,0.00267
KR,PH,0.00108
CM,IT,0.00061
AM,PL,0.00214
RS,RU,0.00180
CN,KE,0.00044
IL,RO,0.00240
FI,HR,0.00335
CH,HK,0.00121
FR,MW,0.00059
CZ,HR,0.00501
BG,JP,0.00063
AM,UK,0.00032
NI,US,0.00014
JP,SK,0.00063
FI,IR,0.00126
BD,KR,0.00105
CZ,UA,0.00398
AT,LT,0.00257
CR,UK,0.00032
MW,NL,0.00095
BR,IR,0.00074
BF,IT,0.00060
BR,CR,0.00125
CA,GH,0.00069
DK,GW,0.00261
SA,TH,0.00362
GR,SK,0.00343
HK,IL,0.00237
KR,PK,0.00095
UG,ZM,0.01780
CH,SN,0.00129
EG,PK,0.00445
GR,KR,0.00083
GR,HR,0.00314
PG,UK,0.00031
PT,SA,0.00137
BE,GH,0.00205
MX,NO,0.00218
MY,TR,0.00195
MY,YE,0.00486
IQ,US,0.00013
CG,CH,0.00127
IT,UG,0.00058
MN,US,0.00013
DE,PA,0.00037
IN,OM,0.00062
KE,NG,0.00664
CH,ML,0.00127
CZ,MX,0.00303
IR,KR,0.00065
BD,NP,0.01832
AT,LU,0.00251
IN,PE,0.00062
LV,SE,0.00151
NO,TR,0.00167
AM,NL,0.00090
SA,ZA,0.00258
EE,LT,0.01878
GA,NL,0.00091
DK,UA,0.00200
AE,SA,0.00544
IN,VN,0.00060
EG,KW,0.00764
BA,HR,0.01649
HR,HU,0.00506
IE,TR,0.00209
CH,RS,0.00119
BE,SK,0.00200
ES,TZ,0.00092
CH,LB,0.00122
KR,PT,0.00064
RS,SE,0.00141
NL,SD,0.00091
DE,EC,0.00035
AU,NP,0.00088
CU,FR,0.00053
MX,NZ,0.00306
AZ,TR,0.00303
RW,UK,0.00030
CZ,LT,0.00528
PT,TW,0.00109
MZ,ZA,0.00426
IS,JP,0.00058
BG,PT,0.00156
EE,IE,0.00505
FR,NG,0.00052
DK,SK,0.00226
AR,NZ,0.00337
GR,TW,0.00165
PE,ZA,0.00396
CO,SE,0.00136
CO,VE,0.01454
HR,RS,0.01088
NZ,RU,0.00139
CN,QA,0.00041
MY,PH,0.00436
NL,PH,0.00088
KR,TR,0.00073
EC,ES,0.00090
GA,UK,0.00029
FI,RO,0.00265
CR,DE,0.00034
BG,CA,0.00062
BG,IL,0.00235
CZ,EE,0.00486
BE,KH,0.00200
CH,NP,0.00116
FI,SG,0.00230
ES,ET,0.00087
BF,GH,0.02152
EE,PT,0.00152
GR,IR,0.00108
FR,NE,0.00051
AR,FI,0.00223
BY,IT,0.00053
TR,TW,0.00146
PT,SG,0.00129
CG,FR,0.00051
GM,KE,0.01255
CO,PE,0.01270
RO,RS,0.00725
IE,KR,0.00081
PT,TH,0.00132
GR,NZ,0.00221
JO,UK,0.00028
BE,CU,0.00190
HR,NO,0.00260
BE,SN,0.00186
CL,NO,0.00214
AU,KH,0.00082
BG,HU,0.00466
LT,LV,0.03038
LT,NO,0.00284
IE,RO,0.00361
AR,TW,0.00196
HR,IN,0.00054
FR,GE,0.00049
EG,SE,0.00114
KE,RW,0.01252
BR,SI,0.00100
KR,NZ,0.00080
ET,KE,0.00844
AU,ET,0.00079
BG,SE,0.00126
IR,ZA,0.00112
ID,SG,0.00516
BR,HK,0.00096
ES,LB,0.00082
NZ,PL,0.00141
FI,TH,0.00224
CZ,ZA,0.00228
EG,KR,0.00080
AU,FJ,0.00080
HU,MX,0.00273
IT,LV,0.00051
PT,TN,0.00143
FI,RS,0.00284
KR,ZA,0.00073
JO,SA,0.00486
LV,PL,0.00181
BF,ML,0.04051
AE,FR,0.00047
FI,SK,0.00284
LT,PT,0.00142
PA,UK,0.00026
BG,IN,0.00051
AU,LU,0.00076
ID,PH,0.01747
GH,UG,0.01140
MA,UK,0.00026
AT,SA,0.00154
DK,RS,0.00194
FR,ZW,0.00047
IT,NG,0.00047
BE,IS,0.00174
CM,SN,0.02115
CH,LT,0.00104
CA,VE,0.00056
CA,LU,0.00056
BE,NP,0.00175
AF,US,0.00011
EE,LV,0.02108
MY,SD,0.00389
BG,BR,0.00097
KZ,RU,0.00151
EG,TR,0.00196
LT,RU,0.00147
AR,CZ,0.00268
CA,SK,0.00054
FR,GM,0.00046
JP,NP,0.00049
SG,ZA,0.00228
US,UZ,0.00011
AE,NL,0.00075
GH,IN,0.00050
RO,SI,0.00535
PT,SK,0.00136
BA,RS,0.01684
UG,ZW,0.01489
DE,UY,0.00030
IT,UZ,0.00048
BW,ZA,0.00368
BE,MY,0.00123
AE,EG,0.00614
SG,VN,0.00457
DK,LU,0.00197
BO,BR,0.00099
MX,MY,0.00217
BG,RO,0.00613
VN,ZA,0.00320
CA,CU,0.00055
ET,IT,0.00046
AU,IS,0.00072
CL,KR,0.00073
GR,SG,0.00192
NZ,TH,0.00302
DK,VN,0.00183
NO,SK,0.00246
TH,UG,0.00479
BF,CI,0.04079
RO,SK,0.00671
HR,IE,0.00379
MX,UY,0.00425
NA,ZA,0.00360
AM,JP,0.00048
CH,CY,0.00099
FR,LV,0.00044
TR,ZA,0.00149
EG,IR,0.00114
AR,KR,0.00071
AR,HU,0.00275
BE,CY,0.00166
CN,GH,0.00033
CM,KE,0.00874
EG,GR,0.00204
ID,SE,0.00114
BG,TR,0.00221
PH,TW,0.00242
MY,PT,0.00102
BE,EC,0.00169
TH,TZ,0.00491
MY,VN,0.00327
AR,AT,0.00151
BG,FI,0.00254
CZ,RS,0.00397
DO,US,0.00010
BR,PA,0.00093
EE,GR,0.00254
SA,TW,0.00162
BD,ZA,0.00301
DE,JO,0.00028
MG,UK,0.00024
RU,SI,0.00125
HU,ZA,0.00212
ID,KE,0.00791
CN,LU,0.00033
CO,EC,0.01415
HU,UA,0.00316
OM,UK,0.00024
HU,LT,0.00463
EC,PE,0.02294
NO,TW,0.00127
HR,ZA,0.00287
LA,UK,0.00024
DE,SY,0.00028
BG,DK,0.00174
MX,TR,0.00159
AR,CU,0.00474
AE,AU,0.00070
IN,TZ,0.00047
BE,PK,0.00133
GH,MW,0.01682
IT,TZ,0.00043
CL,VE,0.00517
QA,SA,0.00394
RU,TH,0.00111
NP,SE,0.00110
BE,LB,0.00153
ES,UG,0.00069
BD,IT,0.00043
EE,SI,0.00770
KE,SD,0.00959
CZ,TW,0.00158
ML,SN,0.03452
HN,US,0.00010
TR,UA,0.00181
ET,FR,0.00041
BR,HR,0.00086
CA,ID,0.00049
IN,LY,0.00046
AU,SN,0.00068
BR,NG,0.00082
IR,PL,0.00071
BE,ZM,0.00157
MM,TH,0.00607
NZ,TW,0.00164
CH,ZW,0.00093
MY,ZA,0.00177
MW,UG,0.01202
CG,UK,0.00023
GM,NL,0.00069
IN,SI,0.00043
PR,UK,0.00022
BD,CN,0.00030
KE,ML,0.00994
DZ,US,0.00009
BF,CM,0.01840
AT,IS,0.00179
CF,FR,0.00041
BD,VN,0.00951
DK,IR,0.00074
AO,PT,0.00126
AR,TR,0.00158
MX,PK,0.00251
MW,TZ,0.01249
ES,LV,0.00069
DK,ET,0.00166
HU,RS,0.00393
FI,HK,0.00206
CU,NL,0.00066
NO,SG,0.00167
EG,PT,0.00105
BE,HK,0.00132
IR,NZ,0.00100
NO,UA,0.00185
RW,UG,0.01418
BG,IE,0.00352
IN,UG,0.00044
HR,TR,0.00199
PL,TH,0.00122
DK,PK,0.00141
JP,TZ,0.00043
IE,UA,0.00280
KW,SA,0.00407
AE,IT,0.00042
HK,TH,0.00340
AU,CM,0.00063
NL,QA,0.00063
CH,MZ,0.00088
BE,BJ,0.00148
LB,SA,0.00371
RW,ZA,0.00312
CL,TW,0.00160
KE,MZ,0.00949
SI,SK,0.00728
CA,MA,0.00046
AF,UK,0.00021
KH,VN,0.01554
NL,RW,0.00064
NL,NP,0.00064
AU,MZ,0.00064
BE,EG,0.00120
GH,JP,0.00042
DK,MY,0.00116
RS,TH,0.00437
CH,LK,0.00086
KE,NO,0.00195
BH,SA,0.00414
CL,NZ,0.00262
KE,PK,0.00372
AT,KE,0.00150
DK,HK,0.00140
CL,CZ,0.00236
CO,PT,0.00109
SI,TR,0.00178
CA,RS,0.00044
HR,PT,0.00109
SL,US,0.00009
CA,SN,0.00045
LA,TH,0.00549
PK,TH,0.00285
NO,ZW,0.00223
IL,RS,0.00172
LY,UK,0.00021
CL,UY,0.00484
IE,MX,0.00203
JP,LK,0.00041
NL,VE,0.00061
CA,ET,0.00044
JP,MN,0.00041
MX,UA,0.00249
CH,CU,0.00083
BW,UK,0.00021
BF,ZA,0.00291
PH,SG,0.00428
EE,IN,0.00041
AU,RS,0.00060
MX,RO,0.00259
RU,SG,0.00097
LB,NL,0.00061
IT,PH,0.00039
JP,KH,0.00041
ID,KR,0.00067
IS,TW,0.00202
NO,SA,0.00147
AM,IR,0.00108
LV,RU,0.00116
MZ,TZ,0.01328
KE,SN,0.00811
KE,NZ,0.00312
MX,TH,0.00222
LU,PL,0.00132
BE,MZ,0.00138
IL,LU,0.00174
SA,YE,0.00385
CA,PH,0.00044
AT,CO,0.00151
RU,UZ,0.00116
NP,TH,0.00469
DZ,ES,0.00062
EG,PL,0.00111
NG,TZ,0.00508
IE,TW,0.00138
DK,LV,0.00161
AR,GR,0.00157
GR,LT,0.00222
BR,UG,0.00075
MM,US,0.00009
GR,TH,0.00165
LA,US,0.00009
CA,NG,0.00042
FI,LU,0.00226
SN,ZA,0.00279
DE,NP,0.00023
TZ,ZM,0.01198
IE,SI,0.00289
EC,FR,0.00036
BR,TZ,0.00075
MA,PT,0.00106
KE,VN,0.00627
CY,PT,0.00107
CM,NG,0.00557
DE,MW,0.00023
JP,RS,0.00037
JP,MM,0.00038
AU,LT,0.00057
FI,LV,0.00228
BO,FR,0.00035
JM,UK,0.00019
JP,PE,0.00038
GM,ZA,0.00277
HU,NZ,0.00217
IE,MY,0.00172
CL,IE,0.00221
TT,UK,0.00019
BF,SE,0.00093
TT,US,0.00008
KE,ZW,0.00828
KR,SA,0.00055
EC,MX,0.00348
ES,NG,0.00056
TZ,ZW,0.01230
PE,TH,0.00427
CO,NZ,0.00331
CN,EE,0.00026
LV,NL,0.00058
BO,PE,0.02107
IN,QA,0.00038
PE,VE,0.01370
IR,MX,0.00084
AU,SB,0.00058
IN,VE,0.00038
ES,GE,0.00059
CH,TN,0.00076
CA,EC,0.00042
CL,HU,0.00232
SZ,US,0.00008
NO,RS,0.00182
AR,NO,0.00138
AM,CA,0.00040
HR,JP,0.00036
BD,ID,0.00861
AU,BG,0.00053
AM,KR,0.00061
DZ,UK,0.00018
BR,MZ,0.00072
PE,SE,0.00088
CA,TN,0.00040
NO,PK,0.00147
CH,KH,0.00076
RS,TR,0.00171
FI,GE,0.00207
EG,FI,0.00157
CA,UY,0.00040
IN,LU,0.00037
IE,SA,0.00185
MZ,SE,0.00090
RU,SA,0.00084
BF,BJ,0.02796
IE,RS,0.00304
ES,VN,0.00056
PK,PL,0.00103
MX,SA,0.00178
PK,PT,0.00088
CO,CR,0.01082
DE,TN,0.00021
BW,CA,0.00039
DZ,IT,0.00034
CY,PL,0.00119
BJ,CH,0.00073
CI,DE,0.00021
CU,PE,0.01285
CN,GE,0.00024
BD,KE,0.00558
IE,SG,0.00192
ES,PK,0.00050
AR,KE,0.00276
BE,DZ,0.00120
OM,SA,0.00328
CY,HU,0.00360
CL,CU,0.00402
BE,RW,0.00123
BE,NG,0.00105
KZ,PK,0.00471
CA,NP,0.00039
CA,RW,0.00039
CG,KE,0.00803
CA,KW,0.00039
EG,RU,0.00086
EG,LB,0.00412
PH,VN,0.01057
PK,RU,0.00087
ID,ZA,0.00231
BF,NL,0.00053
BR,RS,0.00067
FR,MC,0.00032
GR,LU,0.00198
GH,VN,0.00861
AZ,US,0.00008
BJ,NL,0.00053
MK,US,0.00008
DE,SN,0.00021
ME,RS,0.01385
CR,MX,0.00306
BD,FR,0.00030
AU,GM,0.00051
NG,SA,0.00219
CH,VE,0.00068
CY,NL,0.00051
LU,PT,0.00094
BG,CN,0.00023
DE,MG,0.00020
DK,LK,0.00132
BR,GH,0.00065
IT,MT,0.00033
CO,IL,0.00138
CU,VE,0.01411
ZM,ZW,0.02366
TW,ZA,0.00105
HR,SK,0.00684
CO,DK,0.00125
IR,SI,0.00086
CH,QA,0.00068
BG,LT,0.00824
IN,ZM,0.00034
DO,UK,0.00017
CN,MN,0.00024
CA,ZM,0.00037
IL,MY,0.00099
CY,SE,0.00082
IE,UG,0.00270
CO,ZA,0.00209
JP,LB,0.00033
CR,JP,0.00034
FI,MY,0.00117
BR,ID,0.00065
GH,SN,0.01270
CO,FI,0.00177
IE,SK,0.00291
CO,KR,0.00055
ET,UG,0.00648
AR,SA,0.00179
AR,TH,0.00200
AR,EC,0.00349
HU,SA,0.00170
AR,BO,0.00359
MX,NG,0.00204
DE,SD,0.00019
ID,IT,0.00031
NZ,TR,0.00116
ES,PR,0.00051
DE,MK,0.00019
DK,PE,0.00126
DE,KW,0.00019
EE,IL,0.00138
NP,VN,0.00947
BE,ID,0.00107
AR,IE,0.00175
AL,IT,0.00031
IS,PL,0.00107
EG,TH,0.00222
CY,UA,0.00465
UA,ZA,0.00167
GR,UA,0.00143
JP,UG,0.00031
IS,RO,0.00483
HK,MY,0.00183
SE,UY,0.00078
DE,LK,0.00019
BF,TZ,0.00965
NI,SE,0.00080
AM,CN,0.00022
ES,ID,0.00050
BR,PH,0.00063
JP,ZM,0.00032
AT,MY,0.00090
SD,SE,0.00079
GR,IS,0.00180
BR,VN,0.00062
AU,ZW,0.00049
EE,HR,0.00646
CA,ZW,0.00036
NG,RS,0.00421
CH,LV,0.00063
LY,MY,0.00241
AU,GE,0.00046
MW,SE,0.00074
CG,UG,0.00980
BE,GE,0.00104
CG,ZA,0.00225
AT,TN,0.00120
HR,RO,0.00366
BG,SI,0.00454
CM,IN,0.00031
IT,UY,0.00030
US,YE,0.00007
SA,SG,0.00165
JP,NG,0.00029
GH,IT,0.00029
HK,NO,0.00134
BO,UK,0.00016
CO,CU,0.00767
AZ,RU,0.00091
BY,FR,0.00028
MX,SI,0.00213
CA,PA,0.00034
FR,TG,0.00028
AU,CR,0.00046
EG,HU,0.00192
CU,PT,0.00086
AE,JP,0.00031
BE,MW,0.00105
IE,LT,0.00280
IN,RS,0.00031
EG,MX,0.00175
IN,SK,0.00031
BG,RS,0.00596
DK,EG,0.00098
BD,BE,0.00101
CH,SD,0.00063
BY,UA,0.00448
CO,TH,0.00302
ET,IL,0.00128
BR,EE,0.00056
AT,CY,0.00121
GM,NG,0.00509
CH,MA,0.00058
CZ,TH,0.00170
TW,VN,0.00138
BO,EC,0.03960
CN,KH,0.00020
GR,PK,0.00124
CH,GM,0.00060
AM,TW,0.00144
KR,UZ,0.00049
DE,MD,0.00017
NE,UK,0.00015
GA,ZA,0.00216
CU,IN,0.00030
AE,OM,0.01764
MW,NO,0.00155
AR,SI,0.00231
FR,SY,0.00027
BJ,CA,0.00032
CR,IT,0.00028
BG,NO,0.00142
AU,LB,0.00044
GR,LV,0.00172
RO,UA,0.00258
IR,NO,0.00055
IN,KW,0.00030
NA,UK,0.00015
CA,GE,0.00032
CO,PA,0.00941
AE,IN,0.00030
IS,SG,0.00296
BH,US,0.00006
BJ,CM,0.01448
LT,SI,0.00556
LV,PT,0.00083
HU,SG,0.00168
DE,NA,0.00017
CZ,PK,0.00174
RU,VN,0.00082
AR,SG,0.00169
LU,SI,0.00560
AR,CR,0.00316
BO,ES,0.00046
DE,OM,0.00017
DO,PE,0.01775
BE,MA,0.00095
ML,SE,0.00072
CA,CR,0.00032
AM,TR,0.00143
BE,GA,0.00103
IR,TW,0.00051
CZ,SG,0.00151
ID,TW,0.00133
GH,TH,0.00305
AO,US,0.00006
CM,GH,0.00838
GH,ML,0.01262
GW,UK,0.00014
BA,SI,0.00606
ET,GH,0.00660
FI,UG,0.00147
BD,GH,0.00683
CO,PL,0.00088
GH,GM,0.01248
CM,SE,0.00067
CU,JP,0.00028
GQ,US,0.00006
AT,HK,0.00098
BG,SK,0.00595
GR,MY,0.00096
HR,MX,0.00206
FR,GN,0.00026
KR,RO,0.00043
GD,US,0.00006
BA,DE,0.00017
IR,RS,0.00074
GE,IN,0.00028
BG,HR,0.00475
EE,RS,0.00648
JP,VE,0.00028
EG,KE,0.00250
CY,CZ,0.00259
DK,ZM,0.00112
KR,SI,0.00044
EE,NZ,0.00262
BF,GM,0.02118
BN,MY,0.00221
BE,BY,0.00096
SL,UK,0.00014
GT,MX,0.00261
CN,SK,0.00019
DO,MX,0.00264
KE,PT,0.00072
BR,TN,0.00053
BG,UA,0.00316
AM,CZ,0.00247
AT,GE,0.00112
MA,TN,0.00569
BF,NG,0.00453
SD,UG,0.00792
SE,ZM,0.00068
EC,IT,0.00027
IE,LU,0.00254
BA,US,0.00006
MA,NL,0.00039
CH,CR,0.00054
FR,MZ,0.00024
IE,IR,0.00059
HR,IL,0.00107
MR,SN,0.02857
CA,OM,0.00029
ES,PH,0.00041
HK,PT,0.00066
GA,GH,0.01267
BO,DE,0.00016
DE,KZ,0.00016
DZ,MA,0.00705
NO,PE,0.00136
CY,EE,0.00921
MZ,NL,0.00040
BE,PH,0.00090
PK,TW,0.00101
GR,HK,0.00122
BD,NO,0.00131
QA,TN,0.00706
KW,QA,0.01173
RW,ZM,0.02236
GT,UK,0.00013
AM,IL,0.00115
AT,LI,0.00113
IE,TH,0.00154
PH,ZA,0.00185
EG,SD,0.00334
GH,MY,0.00185
DE,ZM,0.00016
BR,ET,0.00050
SY,UK,0.00013
AM,DK,0.00103
MW,ZW,0.01596
NO,TH,0.00105
HR,UA,0.00291
PK,RO,0.00213
IT,MW,0.00025
BE,LV,0.00092
AT,LV,0.00111
LT,TR,0.00129
CY,TR,0.00132
CN,IS,0.00018
AU,BF,0.00040
DE,MT,0.00016
LT,RS,0.00721
IN,TN,0.00026
EG,TW,0.00101
FR,LA,0.00024
NO,NP,0.00139
IL,LT,0.00116
DK,ID,0.00101
KZ,UK,0.00013
AM,PT,0.00073
RO,TW,0.00108
AE,CH,0.00054
AT,TZ,0.00102
PE,PT,0.00073
OM,PK,0.00342
PY,US,0.00005
GE,JP,0.00025
IR,TH,0.00059
KE,SG,0.00198
PL,SA,0.00064
HK,SA,0.00164
AU,ML,0.00038
ET,PK,0.00262
AE,ES,0.00039
IN,MZ,0.00025
FI,PK,0.00107
BF,UG,0.00690
CO,RU,0.00068
CN,CR,0.00017
CN,LT,0.00017
SA,SY,0.00240
IT,MZ,0.00024
BR,BY,0.00049
IE,MW,0.00232
BE,ML,0.00087
CZ,MY,0.00112
DE,ML,0.00015
JP,KZ,0.00025
AU,ZM,0.00037
LU,ZA,0.00171
MA,TR,0.00115
BJ,SN,0.01824
GW,SE,0.00062
CR,PA,0.02998
SD,ZA,0.00177
EG,ID,0.00274
CY,DK,0.00099
KE,PE,0.00447
IE,PK,0.00149
ES,QA,0.00039
JP,LU,0.00025
EC,NL,0.00038
LY,SA,0.00240
ES,GA,0.00039
TH,TR,0.00094
CG,DE,0.00015
EC,JP,0.00025
BR,CM,0.00048
AU,CI,0.00038
BD,BR,0.00048
FJ,NZ,0.00284
BY,FI,0.00146
NL,ZW,0.00038
AM,RO,0.00367
LV,NO,0.00136
AE,AT,0.00102
CN,VE,0.00017
BG,KR,0.00040
AR,PY,0.00283
EG,ZA,0.00122
CA,PR,0.00028
IN,KZ,0.00025
AU,UY,0.00037
SZ,UK,0.00013
CM,ML,0.01246
BR,IS,0.00048
CN,SD,0.00017
AT,VN,0.00097
IN,MM,0.00025
IS,PT,0.00069
ET,JP,0.00024
LS,US,0.00005
UK,YE,0.00013
HU,IR,0.00057
CN,LB,0.00017
AZ,DE,0.00014
EG,LY,0.00314
HK,PL,0.00069
LT,UA,0.00321
EE,IS,0.00717
BE,CR,0.00081
CO,PR,0.00741
RS,SK,0.00553
ET,TZ,0.00473
MX,PR,0.00217
CA,JO,0.00026
AU,VU,0.00036
UY,VE,0.01099
BH,EG,0.00319
NL,UY,0.00035
CY,IE,0.00220
CO,TR,0.00107
IT,ML,0.00023
AR,HN,0.00267
GM,TZ,0.00791
LB,ZA,0.00160
CI,ZA,0.00172
GM,IT,0.00023
IL,SA,0.00074
KR,NP,0.00039
FR,MT,0.00022
EE,MX,0.00189
AU,VE,0.00035
HK,NZ,0.00170
AO,BR,0.00047
AR,UG,0.00204
JP,LT,0.00023
BR,LB,0.00046
AR,PK,0.00149
BF,GA,0.02008
NL,SR,0.00036
CA,JM,0.00026
IT,SN,0.00022
CY,FI,0.00137
CO,UY,0.00625
BJ,CI,0.02822
NO,SD,0.00126
AR,MY,0.00111
DO,VE,0.01792
SA,SI,0.00167
BR,SN,0.00046
HR,NZ,0.00200
ES,GM,0.00037
CI,KE,0.00538
DK,ZW,0.00095
BD,SA,0.00189
MG,SN,0.01954
MY,NO,0.00077
AR,PR,0.00259
DE,GM,0.00014
CH,NE,0.00049
TG,US,0.00005
FR,PA,0.00022
BY,CA,0.00026
IN,PA,0.00024
LT,RO,0.00353
CI,GH,0.01102
ES,GH,0.00036
GE,SE,0.00056
MK,RS,0.00845
EG,IE,0.00139
AR,GT,0.00263
CH,EC,0.00045
CA,LT,0.00024
BO,CO,0.00710
LK,MY,0.00159
AE,SE,0.00053
AU,CY,0.00033
DE,DZ,0.00013
BY,ES,0.00034
GE,TR,0.00107
BF,MW,0.01160
EG,TN,0.00234
BB,UK,0.00011
NL,ZM,0.00033
IL,TH,0.00076
GQ,UK,0.00011
MY,PL,0.00053
BA,UK,0.00011
HR,LT,0.00505
BE,BO,0.00077
DE,MN,0.00013
HN,MX,0.00209
AM,GR,0.00122
GA,KE,0.00509
ML,ZA,0.00160
AU,KW,0.00033
IR,SG,0.00050
PK,ZM,0.00279
OM,QA,0.01019
MM,UK,0.00011
AF,PK,0.00307
HR,KR,0.00035
LY,SD,0.02033
AE,ZA,0.00154
AR,RO,0.00156
BG,NZ,0.00191
CM,GA,0.01172
ID,NZ,0.00207
AM,MX,0.00185
AM,AU,0.00033
IL,IS,0.00096
AT,GA,0.00093
ID,PT,0.00060
NZ,SA,0.00117
BG,MX,0.00165
LB,TR,0.00107
CM,DK,0.00086
SV,US,0.00005
CA,LK,0.00024
KR,TZ,0.00036
BW,MX,0.00204
CM,NL,0.00031
CA,ML,0.00023
BR,PY,0.00041
IN,LB,0.00021
CH,LI,0.00043
GT,KE,0.00491
GL,SE,0.00051
HR,IR,0.00054
CL,UA,0.00151
IQ,IR,0.00057
AE,DZ,0.00977
BE,TN,0.00067
CZ,EG,0.00121
PT,TZ,0.00055
KE,MX,0.00142
IN,SN,0.00021
LR,US,0.00004
SN,TZ,0.00604
DO,IN,0.00021
CH,UY,0.00042
AE,QA,0.00820
IR,RO,0.00051
LT,TW,0.00101
LT,SK,0.00646
FI,PH,0.00119
AM,BE,0.00069
BY,CH,0.00042
GT,PK,0.00284
IN,MW,0.00021
CO,MY,0.00134
EG,JO,0.00258
ES,MW,0.00032
CN,TZ,0.00014
CN,KZ,0.00014
CG,NL,0.00031
GM,SE,0.00050
KH,PH,0.01430
LK,NL,0.00031
AT,ET,0.00080
AM,IE,0.00184
PK,SG,0.00131
EE,RO,0.00281
HK,HU,0.00147
BR,LU,0.00040
LB,NZ,0.00203
BE,ZW,0.00071
BF,NO,0.00110
DZ,TN,0.00614
EG,NZ,0.00130
GM,MW,0.01357
CU,FI,0.00118
CV,PT,0.00059
CO,KE,0.00300
ID,KH,0.00862
BR,QA,0.00040
AU,EC,0.00031
BF,TH,0.00249
TW,UA,0.00082
CR,NL,0.00031
SE,ZW,0.00050
GE,PT,0.00057
NP,ZA,0.00143
CY,RU,0.00059
NG,NZ,0.00147
RO,ZA,0.00110
SE,SN,0.00050
VE,ZA,0.00141
CA,GL,0.00023
GT,IN,0.00021
CI,SN,0.01632
BD,PH,0.00617
HU,TH,0.00126
GE,IL,0.00089
EE,TR,0.00098
NP,PK,0.00252
CA,LV,0.00023
AT,ID,0.00081
BY,DK,0.00082
DE,RW,0.00012
EC,VE,0.01191
BG,LV,0.00616
NE,SN,0.01931
IN,IS,0.00021
DK,PH,0.00082
GE,UA,0.00273
ES,PA,0.00032
BA,IT,0.00018
BB,US,0.00004
AE,LB,0.00789
BG,TW,0.00087
CU,DO,0.01506
CM,UG,0.00441
ES,KZ,0.00030
HN,PE,0.01171
MU,US,0.00004
IT,KZ,0.00018
LB,QA,0.00656
CA,SY,0.00021
SK,UA,0.00241
MK,UK,0.00010
PT,VE,0.00053
AU,PA,0.00029
SZ,ZA,0.00143
AM,IN,0.00019
IT,LK,0.00018
BO,MX,0.00177
DE,PR,0.00011
EC,NI,0.03059
JP,SD,0.00019
NZ,TZ,0.00170
NL,TN,0.00028
BE,VE,0.00065
FR,OM,0.00017
IE,IS,0.00172
CZ,SA,0.00096
NL,SN,0.00029
CG,CM,0.00977
IR,UA,0.00046
BR,LT,0.00037
CZ,MA,0.00152
BJ,TZ,0.00640
CO,NO,0.00092
CN,NP,0.00013
LB,RU,0.00054
IL,SK,0.00081
CA,NA,0.00021
NZ,QA,0.00187
FR,KZ,0.00017
DZ,SA,0.00171
NG,PK,0.00154
MD,RU,0.00057
BG,EE,0.00401
FR,JO,0.00017
LK,PK,0.00226
LA,VN,0.00777
AU,CU,0.00028
EG,YE,0.00258
JO,MY,0.00143
CZ,LV,0.00184
FR,HT,0.00018
GM,TH,0.00243
MN,UK,0.00010
DE,IQ,0.00011
BR,PR,0.00038
AU,LV,0.00029
CM,TZ,0.00469
NA,NL,0.00029
EG,MA,0.00194
JP,QA,0.00019
IN,KH,0.00019
AL,US,0.00004
KR,MN,0.00032
FJ,UK,0.00010
NO,VN,0.00094
IN,UY,0.00019
ML,NG,0.00331
IS,RU,0.00055
JP,TN,0.00019
BO,NL,0.00027
CL,CR,0.00216
UA,UZ,0.00267
HU,IS,0.00173
CN,ET,0.00012
KE,KH,0.00397
AT,BF,0.00073
NE,NG,0.00321
BG,CY,0.00471
BB,CA,0.00020
HK,MX,0.00112
BO,CL,0.00224
HU,LV,0.00187
ES,GQ,0.00028
TN,TR,0.00082
AU,CG,0.00027
AT,MN,0.00075
PL,VN,0.00057
AR,ZM,0.00184
CG,GH,0.00813
HK,RU,0.00045
BR,HN,0.00035
KE,NA,0.00422
GL,US,0.00004
SN,TH,0.00213
GM,SN,0.01285
EG,OM,0.00225
IR,NG,0.00043
ID,TR,0.00084
BR,GT,0.00035
ML,NL,0.00027
HK,IE,0.00118
CH,LA,0.00037
CH,GA,0.00036
BW,NO,0.00097
AU,SD,0.00026
AM,UA,0.00236
BN,UK,0.00009
RS,UA,0.00210
BO,SE,0.00043
BR,LV,0.00035
CL,HN,0.00230
DK,ML,0.00072
JP,UZ,0.00018
CN,DO,0.00012
CA,DZ,0.00019
BA,SE,0.00043
GN,UK,0.00009
MW,NA,0.01456
LK,ZA,0.00120
DK,MZ,0.00071
MG,ZA,0.00129
CY,LT,0.00789
CH,RW,0.00036
AZ,IR,0.00050
KH,KR,0.00030
BD,UG,0.00346
MZ,UG,0.00539
GT,ZM,0.01757
AT,BY,0.00073
EG,NG,0.00141
HK,ZA,0.00095
LI,US,0.00004
BJ,GH,0.00783
BF,IN,0.00018
PE,UG,0.00405
